0;93.44291687011719
1.722886090951528;93.08252716064453
3.4454785686287166;91.3808822631836
5.167777863640883;92.48030853271484
6.889784405925661;93.87921905517578
8.611498624756136;90.89454650878906
10.332920948731081;87.56170654296875
12.05405180578214;85.86199951171875
13.77489162317666;77.13914489746094
15.49544082751508;82.1466064453125
17.215699844733468;75.32569885253906
18.935669100100554;78.86030578613281
20.655349018229835;78.9703598022461
22.37474002306679;84.0076675415039
24.093842537899157;85.97004699707031
25.81265698535514;87.63053131103516
27.53118378740223;88.54986572265625
29.249423365353273;92.7495346069336
30.967376139864236;94.25422668457031
32.68504253093361;95.03291320800781
34.40242295790638;93.62850189208984
36.11951783947659;98.25215911865234
37.83632759368232;102.1539840698242
39.55285263790954;96.38578796386719
41.269093388902;108.8330688476562
42.985050262742696;121.250846862793
44.7007236748734;129.3467712402344
46.416114040089475;129.8824157714844
48.13122177253453;127.0895690917969
49.84604728571101;128.1014556884766
51.5605909924765;124.1972427368164
53.27485330504464;123.8511047363281
54.98883463498544;121.0801467895508
56.70253539323082;116.8957061767578
58.415955990072206;116.2876663208008
60.12909683515733;119.5869216918945
61.84195833749962;118.1420135498047
63.55454090547332;123.8001937866211
65.2668449468207;124.1206130981445
66.97887086864074;121.4873199462891
68.690619077406;119.1770401000977
70.40208997895323;115.3584747314453
72.11328397848241;115.2559509277344
73.82420148057025;124.3142929077148
75.53484288915573;120.5603713989258
77.24520860755366;117.4063110351562
78.95529903844611;121.9483337402344
80.66511458389333;128.4963226318359
82.37465564532259;115.2361526489258
84.08392262354258;107.8112564086914
85.79291591873151;102.2418365478516
87.50163593044721;109
89.2100830576252;101.3071823120117
90.9182576985791;94
92.62616025100083;98.22451782226562
94.33379111196425;111.1950225830078
96.0411506779234;115.5185317993164
97.74823934471668;111.8268127441406
99.45505750756455;102.9303741455078
101.16160556107025;107.4297866821289
102.86788389922538;108.8786163330078
104.57389291540464;109.5403823852539
106.27963300237401;122.3422012329102
107.98510455228329;119.9883575439453
109.69030795667331;138.2775726318359
111.39524360647631;146.1251678466797
113.09991189201337;134.5228118896484
114.8043132029986;137.0550842285156
116.50844792853846;145.1342315673828
118.21231645713539;158.1348266601562
119.91591917668484;164.3091430664062
121.61925647447734;180.3867645263672
123.32232873720257;212.650146484375
125.02513635094463;218.5777130126953
126.72767970119027;251.4173431396484
128.42995917282252;240.9210052490234
130.1319751501279;247.5072631835938
131.83372801679113;258.1572570800781
133.5352181559012;255.4650268554688
135.2364459499524;265.7250061035156
136.93741178083795;257.6947631835938
138.6381160298623;231.3633422851562
140.3385590777319;227.2639312744141
142.0387413045633;222.5623931884766
143.47027685624315;222.1683654785156
145.1273319785714;213.8681640625
146.7841777184538;210.2626342773438
148.44081439699278;197.3407745361328
150.09724233474773;200.1317901611328
151.7534618517416;200.0904388427734
